11.0,5.89474513538392e-7,9.796417619208025e-6,0.00027458603513975965,0.0008752828617589807,0.0012780699801084982,0.006921085813973042,0.008550576881482927,0.008277331616479323,0.012990578840778226,0.02815139615848588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,3.9066292555167965e-7,6.8908845572112646e-6,0.00019069573495672458,0.0004466611241167847,0.0010733058008288257,0.005522619002966502,0.005746132795740091,0.007412590017197022,0.012115585683799088,0.017554667409143798,0.0820573054897231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,2.515167354529306e-7,4.1809629067035974e-6,0.00012539917852933712,0.00017306396322190948,0.00031590096135395275,0.0018354085417387222,0.0043850726539094885,0.007216633915781886,0.007546852490735367,0.016138940972371636,0.08189146565896765,0.12580364711596703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,1.6833341825199702e-8,3.4533898080854916e-6,7.821050419951487e-5,3.0277483720748344e-5,0.0002069106110173074,0.0001308448007413713,0.0034026737172770105,0.007154762795164359,0.0069338834655150085,0.012113167115900127,0.0793164085662638,0.07405525795608167,0.09134101556871439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.6380861993375407e-8,2.380503924998296e-6,2.0496340753783793e-5,5.294618484028476e-6,3.3308055746841246e-5,7.100957104442774e-5,0.0007179870291371393,0.0035317661435821405,0.004395338679719974,0.010308873439374215,0.04159024593857958,0.04964180272789321,0.06768085401033021,0.07820942873078834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.2185331125917164e-8,1.40019364813527e-6,7.728996351871661e-6,3.042865609742071e-6,3.7445827159068743e-7,6.194269556897221e-5,0.0006642866461779655,0.0014681141084618005,0.004394939901407121,0.002888592474589218,0.02010849361289738,0.04937276553090263,0.020711046114982312,0.02554682646647404,0.08960741376054564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,6.261010788395661e-9,8.796305710521757e-7,1.6751925161575712e-6,1.5494361913288614e-6,3.183383170074102e-7,1.888138583558468e-5,0.0005215279440450779,0.0013440083277803162,0.004256123829573437,0.0018818894582192114,0.009828750541135496,0.03621498762871343,0.018231047387215673,0.025495342790706227,0.06221789422136615,0.10655525484244542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,5.9863493372574286e-9,1.7796558398756746e-7,1.415048403993917e-7,8.480105445661372e-7,2.4467031080632687e-7,1.0680130754116255e-5,0.000249697173779089,0.0009203424054800411,0.003868221249842041,0.0017880068679366212,0.008763457719439982,0.02545579176282967,0.016898927546339454,0.023527276267407814,0.02555024237287074,0.06334974677787349,0.1111367537002128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,3.2738370712160915e-9,1.0876331682139863e-7,1.3399306581626342e-7,5.003972090960353e-7,1.3465791418158e-7,8.963914691427815e-6,0.0002121822570206705,0.0008959376580375883,0.003347510778748478,0.001667527228218602,0.008116331963577268,0.00892486574015507,0.014826625476733158,0.023343224712658796,0.017893425896629508,0.0388715015339455,0.08113435729843388,0.0717590606413127,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,2.8934744897519536e-9,5.005792871144075e-8,6.637604457876218e-8,3.2428473738965953e-7,3.2374379846951785e-8,2.647864941089096e-6,0.00011532299965849746,0.0003848275733301756,0.002635891500540398,0.0015437732880389122,0.0064756497415174715,0.008460298156243126,0.014415242036734974,0.02072261481601443,0.01124527915480786,0.03639750013492696,0.022764821944305718,0.018413723891206248,0.038574605732534975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,2.4730448629448297e-9,1.0870438115369209e-8,1.8951862031031474e-8,2.486010887786286e-7,2.8733186363715563e-8,1.981858547909887e-6,0.00010268990244139046,0.0003804135647920248,0.0018655340928563791,0.0014835249154551311,0.006123923619834279,0.004848743979332617,0.013652218475041524,0.020628652869336905,0.009100461658920141,0.022569147958070777,0.022324436439198538,0.015507161665225583,0.028530934996762413,0.4041857229203432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.2474403691235537e-9,3.185041520005866e-9,5.7561533693603166e-9,2.4329796463340127e-7,2.1293578199963015e-8,7.591941302470672e-7,7.109103432821253e-5,0.0003030267033120967,0.0012180239859752725,0.00035568492776123106,0.006001573770809712,0.004432057001561848,0.009947537834821813,0.01704105013539791,0.008611357201091954,0.020731804394247145,0.020388112835884417,0.011367222160101413,0.02486374487345437,0.09067605079810721,0.09390248732690734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,2.4775901538630884e-10,2.2048852724768997e-9,5.2005085953999595e-9,3.4412707661483215e-8,8.159491168702566e-9,6.378058628995492e-7,5.464076525566969e-5,0.00029037072210857126,0.00112659090383573,0.00034838798000405075,0.0047664239714570455,0.003842160375285382,0.004600934235814196,0.009891913402570956,0.006415639387977322,0.014355701019249531,0.01856445928089137,0.008626145837400144,0.022773589615402892,0.031638902849638606,0.03204965072506861,0.09757372252980227,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,2.063715240290219e-10,1.1095461318599974e-9,4.628448725155669e-9,2.8777657504288326e-8,4.43956569784075e-9,4.783073163754096e-7,5.043265227838508e-5,0.00019644220078717645,0.00035381233733107747,0.00032206291097638555,0.004407597441229239,0.002616036587896686,0.0021036868798491866,0.0063479825582125485,0.003927844000883859,0.010894218113337207,0.016829700339873875,0.008403586188661301,0.017195048378715466,0.026055005324630853,0.031599630398062295,0.08600164044351956,0.08023783079632722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.5481653335818582e-10,3.7475809173951583e-10,2.321117613988524e-9,8.180656046144305e-9,3.2959930642530123e-9,1.5569267146744846e-7,3.2753026084630864e-5,0.00019021228953859618,0.0002322320954378723,0.0003039567477521514,0.0011283979286525578,0.0019812760400445056,0.0020005000568646004,0.006100057297631472,0.0011138074416105629,0.009231765591381336,0.01314602463861837,0.007099042752036297,0.01423869305540794,0.0167674630228848,0.02072652958145129,0.0714387800890079,0.06523888636294005,0.0795674167865217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,9.320277690607228e-11,3.723683715311375e-10,1.814823173551967e-9,3.854987431040326e-9,2.0506304457924918e-9,5.2174324694852975e-8,1.673918031612414e-5,9.66754954467336e-5,0.00021192236521230874,0.00021511809105358433,0.000989685412740845,0.001605223296674108,0.001554976971810166,0.00466051473012228,0.001067586276024723,0.007365399702001725,0.007452049646630169,0.0068311804315736155,0.013348612471562967,0.011299912408027572,0.020726529581450884,0.054549815254567056,0.03677772355594282,0.0207266597699787,0.03078228773952149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,8.960599909767236e-11,2.736319799335095e-10,1.7365297005366042e-9,6.91949780127404e-10,1.4665065990260284e-9,4.3134992230752136e-8,1.4487576070373221e-5,2.929983267570328e-5,0.0001661818793247331,4.092011259426486e-5,0.0006496582840245845,0.0010125778010009166,0.0008700140772278434,0.004526466504849316,0.0009020922692904952,0.006212480087495539,0.004669621670296311,0.004226907714262085,0.01324160624003063,0.00995338946126776,0.015386925849179561,0.04097891511023616,0.0324392707178078,0.01731752204685062,0.03036295049123431,0.10228223254894725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28.0,2.288527199911493e-11,2.731619069984286e-10,1.3208263989076488e-9,3.571853583247176e-10,2.4473233510660745e-10,2.873310616870249e-8,1.1598416956072909e-5,2.6222727811022608e-5,0.0001515347120382731,2.4421234006758404e-5,6.631332054297139e-6,0.00017416561628946073,0.0006175145470049207,0.003199874514612421,0.0008905229153630394,0.004856641978794229,0.004026977861682414,0.0026794989884072686,0.011199067209688902,0.00863929256894096,0.013634812564894459,0.025796720818939103,0.022028535076835238,0.016974784659217274,0.021230154652675658,0.08205420122398575,0.08040832175828543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
